Source,Target
656713,757702
656713,131480
656713,398651
656713,843632
656713,729175
656713,400618
656713,679415
656713,411099
656713,646998
656713,206263
656713,165916
656713,390288
656713,695829
656713,609877
656713,266985
656713,941954
656713,139552
656713,189141
656713,421007
435841,344613
435841,186837
641282,140937
641282,509000
641282,196398
641282,722091
641282,483124
641282,491331
641282,580012
641282,884287
641282,108293
719784,241018
719784,660869
719784,745643
359804,906625
359804,694199
359804,650447
359804,337128
359804,238501
351929,910552
706098,918710
706098,267090
706098,340291
706098,302683
706098,769272
706098,311480
706098,353264
706098,596896
706098,275630
706098,139016
706098,815844
706098,626203
706098,342498
706098,546083
706098,496119
706098,332873
706098,809624
706098,842070
706098,493020
706098,896169
706098,952734
706098,384306
706098,411551
706098,366708
706098,456203
706098,714012
706098,266229
706098,742975
706098,188922
706098,934304
706098,301196
706098,641851
706098,770689
706098,363407
954998,714513
954998,481934
954998,546530
954998,591037
954998,795647
370395,511743
370395,822342
370395,399611
370395,224795
370395,246533
370395,118188
370395,977175
370395,102403
370395,392607
370395,317884
370395,846595
370395,209527
370395,504232
370395,904574
370395,537057
370395,692970
370395,419125
370395,983582
370395,467308
370395,704259
370395,841299
370395,624026
370395,994355
370395,370528
370395,845049
370395,890012
370395,293820
113835,948055
113835,418072
113835,589699
113835,254415
113835,852171
879865,756916
879865,241498
879865,829098
879865,106349
879865,416861
879865,952206
879865,728454
879865,285587
879865,107612
651603,396080
729772,478682
496264,562958
496264,225295
496264,184650
496264,875260
496264,854133
496264,681219
496264,782906
496264,967104
496264,247820
496264,738062
496264,728998
496264,587237
496264,730545
496264,331924
496264,203572
496264,832880
496264,312454
496264,323355
496264,186393
496264,839008
496264,429275
496264,496507
496264,727077
496264,862191
496264,466235
496264,532045
496264,637852
496264,739175
496264,102890
496264,396080
496264,596974
496264,351334
496264,900831
496264,562149
496264,588691
496264,807752
496264,752733
496264,995189
496264,132333
496264,203644
496264,957233
496264,655859
496264,578616
496264,464518
496264,421699
496264,675870
496264,390729
496264,971048
496264,784821
496264,209378
496264,804684
496264,951739
496264,398651
496264,160658
496264,117121
496264,930530
496264,298652
496264,155471
496264,559688
496264,545539
496264,875168
496264,960969
496264,731647
496264,680414
496264,727805
496264,327574
496264,138047
496264,848339
496264,184688
496264,520754
496264,444505
496264,637630
496264,147192
496264,868199
496264,822690
496264,851138
496264,828064
496264,623220
496264,852819
496264,325967
496264,544786
496264,478121
496264,779984
496264,964290
496264,906625
496264,889794
496264,365495
496264,308064
496264,160420
496264,276483
496264,447273
496264,111016
496264,650447
496264,630840
496264,287526
496264,650206
496264,724669
496264,461403
496264,748270
496264,463628
496264,256800
496264,324699
496264,205499
496264,628755
496264,485652
496264,585937
496264,207695
496264,185075
496264,775611
496264,699862
496264,741020
899732,634635
899732,989991
338259,400236
338259,514026
338259,990165
338259,927574
338259,608731
338259,636473
338259,586957
338259,954193
338259,668177
338259,765983
338259,950805
338259,790023
338259,531248
338259,291890
338259,478866
338259,473357
338259,686144
995474,679509
995474,609954
995474,211812
995474,665449
390511,310174
390511,772581
390511,210783
390511,985504
390511,341513
390511,414834
390511,658414
390511,452310
390511,638424
390511,539881
390511,325804
515280,588691
515280,839167
219112,978080
219112,204011
219112,627838
219112,542668
568729,326651
568729,751511
568729,906201
317164,690831
317164,304849
317164,329091
317164,517213
317164,412756
317164,971644
317164,392923
317164,158401
317164,363773
317164,338752
317164,936680
317164,151743
317164,356367
317164,820682
317164,464725
317164,757435
317164,372673
317164,752733
317164,757702
317164,746180
317164,206263
317164,520754
317164,826472
317164,182420
317164,908352
317164,497189
317164,675884
317164,991329
317164,862033
317164,169383
317164,757780
317164,516106
317164,371064
317164,380712
317164,856691
317164,583902
317164,190015
317164,522089
317164,855942
317164,528072
317164,151774
317164,102567
317164,597070
936654,423125
936654,378603
914592,794486
914592,797677
914592,412756
914592,728998
914592,332192
914592,158401
914592,312454
914592,401297
914592,588691
914592,461238
914592,750789
914592,274734
914592,981322
914592,820879
914592,338094
914592,854414
914592,478121
914592,312588
914592,913179
914592,982401
914592,447273
914592,340327
914592,320029
914592,222351
914592,103721
914592,611940
113781,562958
113781,349638
113781,168109
113781,346230
113781,548266
113781,138226
113781,729540
113781,532732
113781,775294
113781,683538
113781,767720
113781,790119
272403,196038
272403,179073
272403,376095
272403,537106
272403,146694
969961,727805
969961,161419
150302,142237
150302,531175
150302,950421
150302,991288
150302,854133
150302,255538
150302,259486
150302,736679
150302,579703
150302,374397
150302,971644
150302,669983
150302,307101
150302,437157
150302,158401
150302,592264
150302,659741
150302,810754
150302,578439
150302,946526
150302,181583
150302,110169
150302,753891
150302,569308
150302,864659
150302,151743
150302,637852
150302,126289
150302,499176
150302,191381
150302,733367
150302,115621
150302,323905
150302,212240
150302,542119
150302,180199
150302,729180
150302,401321
150302,479055
150302,992910
150302,687580
150302,537145
150302,867961
150302,132333
150302,494568
150302,870192
150302,207686
150302,208938
150302,562616
150302,978735
150302,832615
150302,148624
150302,528658
150302,970134
150302,152163
150302,677443
150302,928471
150302,804684
150302,593362
150302,492309
150302,951739
150302,567498
150302,495289
150302,360352
150302,653062
150302,322026
150302,300537
150302,743741
150302,924525
150302,900491
150302,930530
150302,501407
150302,866512
150302,327574
150302,512027
150302,362289
150302,448652
150302,949898
150302,210456
150302,992721
150302,434641
150302,562577
150302,302502
150302,721095
150302,315606
150302,548601
150302,221338
150302,609877
150302,349635
150302,452110
150302,865180
150302,562687
150302,862033
150302,273196
150302,729019
150302,165777
150302,569492
150302,619238
150302,260237
150302,858252
150302,389454
150302,145852
150302,306599
150302,594135
150302,473967
150302,750340
150302,447273
150302,660869
150302,184557
150302,894495
150302,512705
150302,802008
150302,231478
150302,885849
150302,733870
150302,626239
150302,407896
150302,904477
150302,745576
150302,898922
296432,683538
639859,715160
639859,617918
639859,919158
639859,616945
639859,179916
639859,655956
639859,409256
639859,113127
639859,205010
639859,553665
639859,232553
639859,571885
639859,427046
639859,274576
639859,763735
639859,563131
639859,554980
639859,380514
639859,469931
639859,224500
574477,971644
574477,657736
574477,143152
574477,372673
574477,532729
574477,729175
574477,888300
574477,737162
574477,899259
574477,529292
574477,414638
574477,519223
574477,973789
574477,492967
428972,469175
812007,575474
812007,508208
812007,297643
812007,564558
812007,495655
812007,180676
961347,396080
961347,317310
426076,924285
426076,410189
426076,675950
426076,761407
192742,662725
870168,795647
870168,514564
870168,350573
870168,130818
908312,766865
559271,883545
559271,246990
559271,777881
559271,855447
559271,718662
559271,209118
559271,486793
559271,646309
559271,644895
559271,668129
559271,724904
559271,903089
559271,445631
391156,438583
391156,170333
391156,668581
391156,760288
391156,264290
391156,144727
391156,662312
391156,423014
391156,524381
391156,835470
391156,889794
391156,151252
391156,222642
762753,927574
644800,590618
644800,693834
912196,483295
912196,197857
912196,860357
912196,944743
912196,363244
912196,134989
912196,750520
912196,106359
912196,453694
912196,441793
912196,448734
611663,536053
611663,917328
611663,301376
611663,396278
611663,992006
611663,125866
611663,498973
611663,375530
611663,551398
611663,303952
611663,381254
611663,653811
611663,570491
611663,298846
611663,950892
611663,734500
611663,974676
611663,545041
611663,655344
611663,253324
710611,554492
710611,827469
794391,124923
794391,790461
808380,214254
808380,416171
808380,281602
808380,883013
808380,384980
808380,689101
772778,913597
319599,951659
319599,599048
319599,845905
319599,567339
457006,155750
457006,492263
194846,293505
194846,689036
938647,329274
938647,363651
129279,479034
129279,625586
129279,581701
872324,503453
872324,993879
872324,628577
872324,145289
872324,429109
872324,750557
872324,649780
872324,132333
872324,951739
872324,782764
872324,489602
872324,280164
872324,936112
872324,178973
872324,830168
872324,256884
872324,491903
872324,828064
872324,513890
872324,869337
872324,398559
872324,116691
872324,933869
589761,449597
589761,601206
589761,705467
589761,712855
589761,818345
589761,225811
589761,840597
589761,927358
589761,140186
245895,381632
245895,183571
245895,102890
245895,212240
245895,550192
245895,437451
245895,298423
245895,832543
245895,240666
382995,562958
382995,642667
382995,757216
382995,304408
382995,911313
382995,463012
382995,812197
382995,785090
382995,358129
382995,741966
382995,362770
382995,305808
382995,784358
382995,863443
382995,373794
382995,370528
382995,660417
698053,245173
698053,442231
698053,429109
698053,327782
698053,658970
698053,472723
622337,665178
622337,825687
622337,598520
614213,497342
614213,694920
614213,146693
614213,723639
614213,676147
614213,361703
614213,489249
614213,502049
614213,424022
614213,108881
614213,643960
614213,271516
614213,567940
614213,235194
933730,464725
933730,413824
933730,597940
933730,362770
933730,795647
933730,448412
933730,409788
933730,382124
933730,129871
933730,652218
149741,730705
418994,544590
418994,710737
868298,778621
868298,507494
868298,918315
868298,591037
868298,694788
868298,590956
595255,265549
595255,471348
595255,596252
226426,741296
606572,562958
606572,304794
606572,656554
606572,968954
606572,263367
606572,137263
606572,551552
606572,965502
606572,859222
606572,260237
606572,589699
606572,575316
606572,885849
606572,254415
606572,411264
629563,423471
629563,716300
629563,273042
629563,865712
629563,584769
629563,565158
629563,810825
629563,680347
629563,240145
629563,522093
629563,810754
629563,355643
629563,367297
629563,715160
629563,340049
629563,965808
629563,212240
629563,558946
629563,211695
629563,899979
629563,180000
629563,525221
629563,372673
629563,778770
629563,753051
629563,804684
629563,296044
629563,533896
629563,160658
629563,241435
629563,685931
629563,545539
629563,475654
629563,309797
629563,989268
629563,147311
629563,196334
629563,600436
629563,500067
629563,341149
629563,233411
629563,669624
629563,544568
629563,514333
629563,438770
629563,384488
629563,768562
103537,772846
390688,757702
390688,206263
390688,139552
390688,280887
170366,336248
170366,284198
170366,694450
170366,415701
234903,986701
542743,630277
542743,554376
310241,796365
310241,304794
310241,545952
310241,438583
310241,614658
310241,773810
310241,260237
310241,589699
310241,885849
310241,254415
310241,532839
310241,411264
696976,656919
776145,893870
776145,117121
776145,351926
776145,753035
776145,815844
776145,416171
776145,997407
776145,649373
776145,534960
147975,106403
147975,438583
147975,180199
147975,604008
147975,773810
147975,936268
147975,951739
147975,434276
147975,260237
147975,374389
147975,589699
147975,452303
147975,885849
147975,254415
831717,312454
831717,186393
831717,773485
831717,596974
831717,691378
831717,714110
831717,222479
831717,251713
831717,327574
831717,562577
831717,182313
831717,925701
831717,962074
831717,259537
831717,594135
831717,672902
831717,133576
831717,287006
831717,318485
831717,510867
775779,453360
775779,549152
775779,240145
775779,714513
775779,121827
775779,180000
775779,372673
775779,742105
775779,912184
775779,796529
775779,151380
775779,511561
775779,729019
775779,118391
380604,387178
380604,185545
380604,780973
380604,460863
380604,441516
380604,497860
470999,726144
470999,102106
470999,903293
470999,270972
470999,738739
470999,644033
